,tag_id,event_id,visible,timestamp,location_long,location_lat,ground_speed,height_above_ellipsoid,algorithm_marked_outlier,manually_marked_outlier,study_name
5567,Tom-Tag,3459579685,True,2017-07-22T23:12:02Z,-4.598762,50.438572,0,120.12,False,False,Pet Cats United Kingdom
5568,Tom-Tag,3459579686,True,2017-07-22T23:15:07Z,-4.597745,50.437851,2124,118.21,False,False,Pet Cats United Kingdom
5569,Tom-Tag,3459579687,True,2017-07-22T23:18:13Z,-4.597293,50.436966,0,113.64,False,False,Pet Cats United Kingdom
5570,Tom-Tag,3459579688,True,2017-07-22T23:21:18Z,-4.598255,50.436787,1440,110.13,False,False,Pet Cats United Kingdom
5571,Tom-Tag,3459579689,True,2017-07-22T23:24:24Z,-4.599572,50.436707,504,134.75,False,False,Pet Cats United Kingdom
5572,Tom-Tag,3459579690,True,2017-07-22T23:58:56Z,-4.599801,50.436905,0,109.14,False,False,Pet Cats United Kingdom
5573,Tom-Tag,3459579691,True,2017-07-23T00:02:03Z,-4.599887,50.43692,0,119.74,False,False,Pet Cats United Kingdom
5574,Tom-Tag,3459579692,True,2017-07-23T00:05:10Z,-4.599842,50.43692,0,110.96,False,False,Pet Cats United Kingdom
5575,Tom-Tag,3459579693,True,2017-07-23T09:09:56Z,-4.599827,50.437172,252,135.35,False,False,Pet Cats United Kingdom
5576,Tom-Tag,3459579694,True,2017-07-23T09:12:59Z,-4.59972,50.437263,0,118.53,False,False,Pet Cats United Kingdom
5577,Tom-Tag,3459579695,True,2017-07-23T12:53:06Z,-4.599889,50.436977,1332,102.81,False,False,Pet Cats United Kingdom
5578,Tom-Tag,3459579696,True,2017-07-23T13:14:43Z,-4.599652,50.436714,1260,138.91,False,False,Pet Cats United Kingdom
5579,Tom-Tag,3459579697,True,2017-07-23T14:05:30Z,-4.599165,50.436733,2016,195.42,False,False,Pet Cats United Kingdom
5580,Tom-Tag,3459579698,True,2017-07-23T14:18:04Z,-4.600237,50.437157,1152,96.85,False,False,Pet Cats United Kingdom
5581,Tom-Tag,3459579699,True,2017-07-23T14:27:32Z,-4.599807,50.437302,720,121.59,False,False,Pet Cats United Kingdom
5582,Tom-Tag,3459579700,True,2017-07-23T14:32:55Z,-4.599665,50.437359,1692,147.48,False,False,Pet Cats United Kingdom
5583,Tom-Tag,3459579701,True,2017-07-23T14:58:08Z,-4.599731,50.437218,1404,148.65,False,False,Pet Cats United Kingdom
5584,Tom-Tag,3459579702,True,2017-07-23T15:01:16Z,-4.599876,50.437424,864,107.77,False,False,Pet Cats United Kingdom
5585,Tom-Tag,3459579703,True,2017-07-23T17:20:11Z,-4.59984,50.437798,612,109.37,False,False,Pet Cats United Kingdom
5586,Tom-Tag,3459579704,True,2017-07-23T17:23:16Z,-4.599767,50.437832,0,109.28,False,False,Pet Cats United Kingdom
5587,Tom-Tag,3459579705,True,2017-07-23T17:29:26Z,-4.59971,50.438267,2052,130.61,False,False,Pet Cats United Kingdom
5588,Tom-Tag,3459579706,True,2017-07-23T17:32:35Z,-4.599652,50.438496,108,148.15,False,False,Pet Cats United Kingdom
5589,Tom-Tag,3459579707,True,2017-07-23T18:12:38Z,-4.599967,50.438786,792,139.06,False,False,Pet Cats United Kingdom
5590,Tom-Tag,3459579708,True,2017-07-23T18:15:59Z,-4.600022,50.438782,576,133.35,False,False,Pet Cats United Kingdom
5591,Tom-Tag,3459579709,True,2017-07-23T18:59:37Z,-4.599593,50.437923,1584,109.08,False,False,Pet Cats United Kingdom
5592,Tom-Tag,3459579710,True,2017-07-23T19:02:43Z,-4.599803,50.437572,0,123.12,False,False,Pet Cats United Kingdom
5593,Tom-Tag,3459579711,True,2017-07-23T19:08:52Z,-4.599919,50.437424,648,114.19,False,False,Pet Cats United Kingdom
5594,Tom-Tag,3459579712,True,2017-07-23T19:11:57Z,-4.599823,50.437321,828,127.75,False,False,Pet Cats United Kingdom
5595,Tom-Tag,3459579713,True,2017-07-23T19:36:30Z,-4.59963,50.437061,2340,140.82,False,False,Pet Cats United Kingdom
5596,Tom-Tag,3459579714,True,2017-07-23T19:39:35Z,-4.599823,50.436852,1080,156.05,False,False,Pet Cats United Kingdom
5597,Tom-Tag,3459579715,True,2017-07-23T21:51:18Z,-4.600431,50.436676,1980,110.95,False,False,Pet Cats United Kingdom
5598,Tom-Tag,3459579716,True,2017-07-23T21:54:20Z,-4.601179,50.436554,0,135.93,False,False,Pet Cats United Kingdom
5599,Tom-Tag,3459579717,True,2017-07-23T23:48:49Z,-4.603165,50.436089,1764,148.13,False,False,Pet Cats United Kingdom
5600,Tom-Tag,3459579718,True,2017-07-23T23:51:50Z,-4.603678,50.436649,0,151.2,False,False,Pet Cats United Kingdom
5601,Tom-Tag,3459579719,True,2017-07-23T23:54:51Z,-4.60472,50.436901,2376,148.41,False,False,Pet Cats United Kingdom
5602,Tom-Tag,3459579720,True,2017-07-23T23:57:52Z,-4.606035,50.437309,3060,148.53,False,False,Pet Cats United Kingdom
5603,Tom-Tag,3459579721,True,2017-07-24T00:00:56Z,-4.607399,50.43771,0,155.49,False,False,Pet Cats United Kingdom
5604,Tom-Tag,3459579722,True,2017-07-24T00:04:03Z,-4.608285,50.437927,3024,136.18,False,False,Pet Cats United Kingdom
5605,Tom-Tag,3459579723,True,2017-07-24T00:07:10Z,-4.6095,50.438293,0,149.23,False,False,Pet Cats United Kingdom
5606,Tom-Tag,3459579724,True,2017-07-24T00:10:16Z,-4.610572,50.438534,0,133.97,False,False,Pet Cats United Kingdom
5607,Tom-Tag,3459579725,True,2017-07-24T00:13:23Z,-4.610664,50.438461,2124,169.44,False,False,Pet Cats United Kingdom
5608,Tom-Tag,3459579726,True,2017-07-24T00:16:30Z,-4.610399,50.439304,0,156.15,False,False,Pet Cats United Kingdom
5609,Tom-Tag,3459579727,True,2017-07-24T00:19:37Z,-4.608855,50.43964,1116,146.89,False,False,Pet Cats United Kingdom
5610,Tom-Tag,3459579728,True,2017-07-24T00:22:45Z,-4.608382,50.440102,720,139.66,False,False,Pet Cats United Kingdom
5611,Tom-Tag,3459579729,True,2017-07-24T00:25:52Z,-4.60842,50.440014,0,146.49,False,False,Pet Cats United Kingdom
5612,Tom-Tag,3459579730,True,2017-07-24T00:28:59Z,-4.607786,50.439747,2700,153.48,False,False,Pet Cats United Kingdom
5613,Tom-Tag,3459579731,True,2017-07-24T00:32:07Z,-4.607196,50.440174,3276,141.67,False,False,Pet Cats United Kingdom
5614,Tom-Tag,3459579732,True,2017-07-24T00:35:13Z,-4.606839,50.440228,1224,125.57,False,False,Pet Cats United Kingdom
5615,Tom-Tag,3459579733,True,2017-07-24T00:38:21Z,-4.606442,50.440449,3384,135.01,False,False,Pet Cats United Kingdom
5616,Tom-Tag,3459579734,True,2017-07-24T00:41:29Z,-4.605646,50.440014,2016,147.85,False,False,Pet Cats United Kingdom
5617,Tom-Tag,3459579735,True,2017-07-24T00:44:38Z,-4.605022,50.440105,2160,145.07,False,False,Pet Cats United Kingdom
5618,Tom-Tag,3459579736,True,2017-07-24T00:47:48Z,-4.604316,50.440395,0,160.36,False,False,Pet Cats United Kingdom
5619,Tom-Tag,3459579737,True,2017-07-24T00:50:56Z,-4.603733,50.440697,0,132.01,False,False,Pet Cats United Kingdom
5620,Tom-Tag,3459579738,True,2017-07-24T00:54:04Z,-4.603986,50.440891,1404,135.91,False,False,Pet Cats United Kingdom
5621,Tom-Tag,3459579739,True,2017-07-24T00:57:11Z,-4.603792,50.440773,108,141.08,False,False,Pet Cats United Kingdom
5622,Tom-Tag,3459579740,True,2017-07-24T01:00:56Z,-4.603745,50.440784,1368,148.37,False,False,Pet Cats United Kingdom
5623,Tom-Tag,3459579741,True,2017-07-24T01:04:04Z,-4.603698,50.440746,1188,150.5,False,False,Pet Cats United Kingdom
5624,Tom-Tag,3459579742,True,2017-07-24T01:07:12Z,-4.603679,50.440723,0,137.24,False,False,Pet Cats United Kingdom
5625,Tom-Tag,3459579743,True,2017-07-24T01:10:20Z,-4.603621,50.440762,0,145.42,False,False,Pet Cats United Kingdom
5626,Tom-Tag,3459579744,True,2017-07-24T01:13:28Z,-4.603767,50.440762,792,137.28,False,False,Pet Cats United Kingdom
5627,Tom-Tag,3459579745,True,2017-07-24T01:16:37Z,-4.603635,50.440842,108,158.06,False,False,Pet Cats United Kingdom
5628,Tom-Tag,3459579746,True,2017-07-24T01:19:46Z,-4.603667,50.440762,0,148.75,False,False,Pet Cats United Kingdom
5629,Tom-Tag,3459579747,True,2017-07-24T01:22:53Z,-4.603524,50.440727,432,167.55,False,False,Pet Cats United Kingdom
5630,Tom-Tag,3459579748,True,2017-07-24T01:26:02Z,-4.603576,50.440693,720,147.92,False,False,Pet Cats United Kingdom
5631,Tom-Tag,3459579749,True,2017-07-24T01:29:11Z,-4.6038,50.440681,0,142.67,False,False,Pet Cats United Kingdom
5632,Tom-Tag,3459579750,True,2017-07-24T01:32:19Z,-4.604139,50.440548,3960,140.91,False,False,Pet Cats United Kingdom
5633,Tom-Tag,3459579751,True,2017-07-24T01:35:27Z,-4.604139,50.440521,0,142.58,False,False,Pet Cats United Kingdom
5634,Tom-Tag,3459579752,True,2017-07-24T01:38:34Z,-4.604128,50.440525,0,139.12,False,False,Pet Cats United Kingdom
5635,Tom-Tag,3459579753,True,2017-07-24T01:41:41Z,-4.604119,50.440487,0,140.44,False,False,Pet Cats United Kingdom
5636,Tom-Tag,3459579754,True,2017-07-24T01:44:48Z,-4.604099,50.440502,0,145.78,False,False,Pet Cats United Kingdom
5637,Tom-Tag,3459579755,True,2017-07-24T01:47:56Z,-4.604152,50.440479,0,137.73,False,False,Pet Cats United Kingdom
5638,Tom-Tag,3459579756,True,2017-07-24T01:51:04Z,-4.604116,50.440525,0,143.35,False,False,Pet Cats United Kingdom
5639,Tom-Tag,3459579757,True,2017-07-24T01:54:12Z,-4.604207,50.440556,0,145.13,False,False,Pet Cats United Kingdom
5640,Tom-Tag,3459579758,True,2017-07-24T01:57:19Z,-4.604128,50.440529,0,143.04,False,False,Pet Cats United Kingdom
5641,Tom-Tag,3459579759,True,2017-07-24T02:00:29Z,-4.604115,50.44046,252,139.41,False,False,Pet Cats United Kingdom
5642,Tom-Tag,3459579760,True,2017-07-24T02:03:36Z,-4.604171,50.440594,0,146.99,False,False,Pet Cats United Kingdom
5643,Tom-Tag,3459579761,True,2017-07-24T02:06:44Z,-4.604105,50.440533,0,143.8,False,False,Pet Cats United Kingdom
5644,Tom-Tag,3459579762,True,2017-07-24T02:09:52Z,-4.604142,50.440487,252,130.96,False,False,Pet Cats United Kingdom
5645,Tom-Tag,3459579763,True,2017-07-24T02:13:01Z,-4.604126,50.440514,0,140.22,False,False,Pet Cats United Kingdom
5646,Tom-Tag,3459579764,True,2017-07-24T02:16:13Z,-4.604159,50.440468,0,155.04,False,False,Pet Cats United Kingdom
5647,Tom-Tag,3459579765,True,2017-07-24T02:19:23Z,-4.604147,50.440559,4968,146.1,False,False,Pet Cats United Kingdom
5648,Tom-Tag,3459579766,True,2017-07-24T02:23:14Z,-4.604106,50.440399,1908,127.16,False,False,Pet Cats United Kingdom
5649,Tom-Tag,3459579767,True,2017-07-24T02:26:59Z,-4.604124,50.440662,360,170.25,False,False,Pet Cats United Kingdom
5650,Tom-Tag,3459579768,True,2017-07-24T02:31:38Z,-4.604116,50.440491,1296,126.32,False,False,Pet Cats United Kingdom
5651,Tom-Tag,3459579769,True,2017-07-24T02:36:15Z,-4.604176,50.440643,720,181.43,False,False,Pet Cats United Kingdom
5652,Tom-Tag,3459579770,True,2017-07-24T02:41:20Z,-4.604204,50.440689,1404,156.54,False,False,Pet Cats United Kingdom
5653,Tom-Tag,3459579771,True,2017-07-24T02:47:37Z,-4.604169,50.440487,828,142.7,False,False,Pet Cats United Kingdom
5654,Tom-Tag,3459579772,True,2017-07-24T02:55:45Z,-4.604062,50.44059,432,147.28,False,False,Pet Cats United Kingdom
5655,Tom-Tag,3459579773,True,2017-07-24T02:58:53Z,-4.603978,50.440571,0,140.48,False,False,Pet Cats United Kingdom
5656,Tom-Tag,3459579774,True,2017-07-24T03:02:02Z,-4.603039,50.440945,0,141.73,False,False,Pet Cats United Kingdom
5657,Tom-Tag,3459579775,True,2017-07-24T03:05:09Z,-4.601464,50.441086,0,138.67,False,False,Pet Cats United Kingdom
5658,Tom-Tag,3459579776,True,2017-07-24T03:08:16Z,-4.601028,50.440437,0,131.1,False,False,Pet Cats United Kingdom
5659,Tom-Tag,3459579777,True,2017-07-24T03:11:22Z,-4.60055,50.440403,1548,129.33,False,False,Pet Cats United Kingdom
5660,Tom-Tag,3459579778,True,2017-07-24T03:14:29Z,-4.599651,50.4403,0,137.28,False,False,Pet Cats United Kingdom
5661,Tom-Tag,3459579779,True,2017-07-24T03:17:36Z,-4.599465,50.439552,0,130.84,False,False,Pet Cats United Kingdom
5662,Tom-Tag,3459579780,True,2017-07-24T03:20:48Z,-4.59901,50.438732,396,123.36,False,False,Pet Cats United Kingdom
5663,Tom-Tag,3459579781,True,2017-07-24T03:23:55Z,-4.599447,50.438435,0,109.07,False,False,Pet Cats United Kingdom
5664,Tom-Tag,3459579782,True,2017-07-24T03:27:02Z,-4.59947,50.437717,900,124.35,False,False,Pet Cats United Kingdom
5665,Tom-Tag,3459579783,True,2017-07-24T03:30:09Z,-4.599504,50.437527,540,105.43,False,False,Pet Cats United Kingdom
5666,Tom-Tag,3459579784,True,2017-07-24T03:33:26Z,-4.599918,50.437195,216,94.56,False,False,Pet Cats United Kingdom
5667,Tom-Tag,3459579785,True,2017-07-24T03:36:42Z,-4.599818,50.437244,684,93.96,False,False,Pet Cats United Kingdom
5668,Tom-Tag,3459579786,True,2017-07-24T03:39:55Z,-4.599663,50.436775,2016,109.31,False,False,Pet Cats United Kingdom
5669,Tom-Tag,3459579787,True,2017-07-24T03:43:03Z,-4.599651,50.436615,0,103.51,False,False,Pet Cats United Kingdom
5670,Tom-Tag,3459579788,True,2017-07-24T03:46:09Z,-4.599632,50.436638,0,101.21,False,False,Pet Cats United Kingdom
5671,Tom-Tag,3459579789,True,2017-07-24T03:49:14Z,-4.599625,50.436554,576,107.08,False,False,Pet Cats United Kingdom
5672,Tom-Tag,3459579790,True,2017-07-24T03:52:26Z,-4.59967,50.43668,288,99.83,False,False,Pet Cats United Kingdom
5673,Tom-Tag,3459579791,True,2017-07-24T03:55:38Z,-4.599723,50.436714,360,99.73,False,False,Pet Cats United Kingdom
5674,Tom-Tag,3459579792,True,2017-07-24T03:58:48Z,-4.5997,50.436634,144,114.67,False,False,Pet Cats United Kingdom
5675,Tom-Tag,3459579793,True,2017-07-24T04:02:01Z,-4.599544,50.43647,1116,107.37,False,False,Pet Cats United Kingdom
5676,Tom-Tag,3459579794,True,2017-07-24T04:05:09Z,-4.599665,50.436634,144,100.36,False,False,Pet Cats United Kingdom
5677,Tom-Tag,3459579795,True,2017-07-24T04:08:18Z,-4.599647,50.436584,828,103.48,False,False,Pet Cats United Kingdom
5678,Tom-Tag,3459579796,True,2017-07-24T04:11:26Z,-4.599679,50.436626,1512,103.33,False,False,Pet Cats United Kingdom
5679,Tom-Tag,3459579797,True,2017-07-24T04:14:34Z,-4.599716,50.436707,216,101.12,False,False,Pet Cats United Kingdom
5680,Tom-Tag,3459579798,True,2017-07-24T04:17:41Z,-4.599703,50.436661,72,109.67,False,False,Pet Cats United Kingdom
5681,Tom-Tag,3459579799,True,2017-07-24T04:20:47Z,-4.599692,50.436672,468,110.03,False,False,Pet Cats United Kingdom
5682,Tom-Tag,3459579800,True,2017-07-24T04:23:59Z,-4.599762,50.436749,1080,119.61,False,False,Pet Cats United Kingdom
5683,Tom-Tag,3459579801,True,2017-07-24T04:27:15Z,-4.59959,50.436413,468,130.99,False,False,Pet Cats United Kingdom
5684,Tom-Tag,3459579802,True,2017-07-24T04:30:33Z,-4.59982,50.436752,144,111.14,False,False,Pet Cats United Kingdom
5685,Tom-Tag,3459579803,True,2017-07-24T04:33:59Z,-4.599728,50.436798,684,107.06,False,False,Pet Cats United Kingdom
5686,Tom-Tag,3459579804,True,2017-07-24T04:37:55Z,-4.599621,50.436642,864,107.42,False,False,Pet Cats United Kingdom
5687,Tom-Tag,3459579805,True,2017-07-24T04:42:33Z,-4.599663,50.436646,252,110.38,False,False,Pet Cats United Kingdom
5688,Tom-Tag,3459579806,True,2017-07-24T04:47:12Z,-4.599686,50.436672,0,114.61,False,False,Pet Cats United Kingdom
5689,Charlie2-Tag,3459650634,True,2017-07-17T01:01:00Z,-5.049803,50.367416,324,103.4,False,False,Pet Cats United Kingdom
5690,Charlie2-Tag,3459650635,True,2017-07-17T01:04:00Z,-5.049821,50.367432,0,90.68,False,False,Pet Cats United Kingdom
5691,Charlie2-Tag,3459650636,True,2017-07-17T20:41:00Z,-5.049795,50.367722,1584,102.04,False,False,Pet Cats United Kingdom
5692,Charlie2-Tag,3459650637,True,2017-07-17T20:44:00Z,-5.049568,50.367722,936,85.74,False,False,Pet Cats United Kingdom
5693,Charlie2-Tag,3459650638,True,2017-07-17T23:59:00Z,-5.049692,50.3675,540,22.11,False,False,Pet Cats United Kingdom
5694,Charlie2-Tag,3459650639,True,2017-07-18T00:03:00Z,-5.049609,50.367458,756,96.59,False,False,Pet Cats United Kingdom
5695,Charlie2-Tag,3459650640,True,2017-07-18T00:06:00Z,-5.049724,50.367428,720,91.11,False,False,Pet Cats United Kingdom
5696,Charlie2-Tag,3459650641,True,2017-07-18T04:20:00Z,-5.0498,50.367649,2268,111.17,False,False,Pet Cats United Kingdom
5697,Charlie2-Tag,3459650642,True,2017-07-18T04:23:00Z,-5.049834,50.367706,0,112.88,False,False,Pet Cats United Kingdom
5698,Charlie2-Tag,3459650643,True,2017-07-18T04:51:00Z,-5.049781,50.367413,504,107.13,False,False,Pet Cats United Kingdom
5699,Charlie2-Tag,3459650644,True,2017-07-18T04:54:00Z,-5.049655,50.367336,3528,98.62,False,False,Pet Cats United Kingdom
5700,Charlie2-Tag,3459650645,True,2017-07-18T04:57:00Z,-5.049435,50.367012,252,105.56,False,False,Pet Cats United Kingdom
5701,Charlie2-Tag,3459650646,True,2017-07-18T05:00:00Z,-5.049046,50.36713,0,111.38,False,False,Pet Cats United Kingdom
5702,Charlie2-Tag,3459650647,True,2017-07-18T05:04:00Z,-5.049035,50.36676,4140,94.15,False,False,Pet Cats United Kingdom
5703,Charlie2-Tag,3459650648,True,2017-07-18T05:07:00Z,-5.048974,50.366673,648,80.24,False,False,Pet Cats United Kingdom
5704,Charlie2-Tag,3459650649,True,2017-07-18T05:24:00Z,-5.049015,50.367046,2844,71.1,False,False,Pet Cats United Kingdom
5705,Charlie2-Tag,3459650650,True,2017-07-18T05:28:00Z,-5.049266,50.367279,2016,87.96,False,False,Pet Cats United Kingdom
5706,Charlie2-Tag,3459650651,True,2017-07-18T06:54:00Z,-5.049692,50.367413,504,112.68,False,False,Pet Cats United Kingdom
5707,Charlie2-Tag,3459650652,True,2017-07-18T06:57:00Z,-5.049934,50.367489,0,79.45,False,False,Pet Cats United Kingdom
5708,Charlie2-Tag,3459650653,True,2017-07-18T23:59:00Z,-5.050035,50.367489,2376,113.92,False,False,Pet Cats United Kingdom
5709,Charlie2-Tag,3459650654,True,2017-07-19T00:06:00Z,-5.049722,50.367569,1368,97.45,False,False,Pet Cats United Kingdom
5710,Charlie2-Tag,3459650655,True,2017-07-19T00:09:00Z,-5.049808,50.36747,2340,81.58,False,False,Pet Cats United Kingdom
5711,Charlie2-Tag,3459650656,True,2017-07-19T23:58:00Z,-5.049803,50.367496,540,102.15,False,False,Pet Cats United Kingdom
5712,Charlie2-Tag,3459650657,True,2017-07-20T00:01:00Z,-5.050003,50.367416,900,95.9,False,False,Pet Cats United Kingdom
5713,Charlie2-Tag,3459650658,True,2017-07-20T00:04:00Z,-5.049736,50.367592,1116,87.34,False,False,Pet Cats United Kingdom
5714,Charlie2-Tag,3459650659,True,2017-07-20T01:33:00Z,-5.049617,50.367378,4680,87.47,False,False,Pet Cats United Kingdom
5715,Charlie2-Tag,3459650660,True,2017-07-20T01:36:00Z,-5.049738,50.36729,0,95.46,False,False,Pet Cats United Kingdom
5716,Charlie2-Tag,3459650661,True,2017-07-20T02:16:00Z,-5.04982,50.367512,720,81.71,False,False,Pet Cats United Kingdom
5717,Charlie2-Tag,3459650662,True,2017-07-20T02:26:00Z,-5.049725,50.367706,0,128.37,False,False,Pet Cats United Kingdom
5718,Charlie2-Tag,3459650663,True,2017-07-20T02:41:00Z,-5.049827,50.367447,792,97.07,False,False,Pet Cats United Kingdom
5719,Charlie2-Tag,3459650664,True,2017-07-20T02:47:00Z,-5.049133,50.367119,72,94.76,False,False,Pet Cats United Kingdom
5720,Charlie2-Tag,3459650665,True,2017-07-20T02:56:00Z,-5.049563,50.367222,1296,86.91,False,False,Pet Cats United Kingdom
5721,Charlie2-Tag,3459650666,True,2017-07-20T02:59:00Z,-5.049775,50.367233,432,95.68,False,False,Pet Cats United Kingdom
5722,Charlie2-Tag,3459650667,True,2017-07-20T03:10:00Z,-5.049888,50.367409,432,101.85,False,False,Pet Cats United Kingdom
5723,Charlie2-Tag,3459650668,True,2017-07-20T03:19:00Z,-5.049807,50.367653,1620,107.55,False,False,Pet Cats United Kingdom
5724,Charlie2-Tag,3459650669,True,2017-07-20T10:31:00Z,-5.049882,50.36747,8244,93.71,False,False,Pet Cats United Kingdom
5725,Charlie2-Tag,3459650670,True,2017-07-20T10:34:00Z,-5.049729,50.367432,792,90.08,False,False,Pet Cats United Kingdom
5726,Charlie2-Tag,3459650671,True,2017-07-20T17:39:00Z,-5.04981,50.367645,720,108.2,False,False,Pet Cats United Kingdom
5727,Charlie2-Tag,3459650672,True,2017-07-20T17:42:00Z,-5.050082,50.367603,432,76.2,False,False,Pet Cats United Kingdom
5728,Charlie2-Tag,3459650673,True,2017-07-20T18:28:00Z,-5.049771,50.367378,396,84.92,False,False,Pet Cats United Kingdom
5729,Charlie2-Tag,3459650674,True,2017-07-20T18:31:00Z,-5.04944,50.367607,0,87.14,False,False,Pet Cats United Kingdom
5730,Charlie2-Tag,3459650675,True,2017-07-20T18:46:00Z,-5.049661,50.367386,1224,88.2,False,False,Pet Cats United Kingdom
5731,Charlie2-Tag,3459650676,True,2017-07-20T18:49:00Z,-5.049973,50.367294,1296,122.33,False,False,Pet Cats United Kingdom
5732,Charlie2-Tag,3459650677,True,2017-07-20T19:56:00Z,-5.049659,50.367504,1008,91.82,False,False,Pet Cats United Kingdom
5733,Charlie2-Tag,3459650678,True,2017-07-20T19:59:00Z,-5.049712,50.36776,6120,122.34,False,False,Pet Cats United Kingdom
5734,Charlie2-Tag,3459650679,True,2017-07-20T20:09:00Z,-5.049899,50.367596,576,120.24,False,False,Pet Cats United Kingdom
5735,Charlie2-Tag,3459650680,True,2017-07-20T20:12:00Z,-5.049882,50.367481,3924,62.69,False,False,Pet Cats United Kingdom
5736,Charlie2-Tag,3459650681,True,2017-07-20T22:48:00Z,-5.049716,50.367283,5436,103.87,False,False,Pet Cats United Kingdom
5737,Charlie2-Tag,3459650682,True,2017-07-20T22:52:00Z,-5.05018,50.367859,1728,91.34,False,False,Pet Cats United Kingdom
5738,Charlie2-Tag,3459650683,True,2017-07-20T22:59:00Z,-5.050208,50.368168,2628,58.18,False,False,Pet Cats United Kingdom
5739,Charlie2-Tag,3459650684,True,2017-07-20T23:04:00Z,-5.049815,50.367405,288,93.91,False,False,Pet Cats United Kingdom
5740,Charlie2-Tag,3459650685,True,2017-07-20T23:59:00Z,-5.049948,50.367405,2952,99.63,False,False,Pet Cats United Kingdom
5741,Charlie2-Tag,3459650686,True,2017-07-21T00:02:00Z,-5.049956,50.367428,1116,74.09,False,False,Pet Cats United Kingdom
5742,Charlie2-Tag,3459650687,True,2017-07-21T00:05:00Z,-5.050004,50.367523,1872,64.99,False,False,Pet Cats United Kingdom
5743,Charlie2-Tag,3459650688,True,2017-07-21T22:20:00Z,-5.049631,50.367195,1296,93.41,False,False,Pet Cats United Kingdom
5744,Charlie2-Tag,3459650689,True,2017-07-21T22:24:00Z,-5.049483,50.367195,684,110.16,False,False,Pet Cats United Kingdom
5745,Charlie2-Tag,3459650690,True,2017-07-21T23:58:00Z,-5.049725,50.367332,396,98.94,False,False,Pet Cats United Kingdom
5746,Charlie2-Tag,3459650691,True,2017-07-22T00:01:00Z,-5.049735,50.367317,1476,120.8,False,False,Pet Cats United Kingdom
5747,Charlie2-Tag,3459650692,True,2017-07-22T00:04:00Z,-5.049772,50.367325,648,91.78,False,False,Pet Cats United Kingdom
5748,Charlie2-Tag,3459650693,True,2017-07-22T05:38:00Z,-5.050136,50.36731,2700,124.63,False,False,Pet Cats United Kingdom
5749,Charlie2-Tag,3459650694,True,2017-07-22T05:45:00Z,-5.049532,50.367722,1836,90.34,False,False,Pet Cats United Kingdom
5750,Charlie2-Tag,3459650695,True,2017-07-22T06:54:00Z,-5.049769,50.367496,468,96.17,False,False,Pet Cats United Kingdom
5751,Charlie2-Tag,3459650696,True,2017-07-22T06:58:00Z,-5.049923,50.36742,864,104.7,False,False,Pet Cats United Kingdom
5752,Charlie2-Tag,3459650697,True,2017-07-22T18:31:00Z,-5.049917,50.367687,468,97.97,False,False,Pet Cats United Kingdom
5753,Charlie2-Tag,3459650698,True,2017-07-22T18:34:00Z,-5.049956,50.367702,504,83.78,False,False,Pet Cats United Kingdom
5754,Charlie2-Tag,3459650699,True,2017-07-22T18:51:00Z,-5.049786,50.367474,576,102.93,False,False,Pet Cats United Kingdom
5755,Charlie2-Tag,3459650700,True,2017-07-22T18:54:00Z,-5.049881,50.367371,324,96.89,False,False,Pet Cats United Kingdom
5756,Charlie2-Tag,3459650701,True,2017-07-22T21:36:00Z,-5.049842,50.367622,2664,102.39,False,False,Pet Cats United Kingdom
5757,Charlie2-Tag,3459650702,True,2017-07-22T21:39:00Z,-5.049859,50.367729,2520,84.92,False,False,Pet Cats United Kingdom
5758,Charlie2-Tag,3459650703,True,2017-07-22T23:59:00Z,-5.049741,50.367603,216,108.08,False,False,Pet Cats United Kingdom
5759,Charlie2-Tag,3459650704,True,2017-07-23T00:02:00Z,-5.049718,50.367493,2016,90.77,False,False,Pet Cats United Kingdom
5760,Charlie2-Tag,3459650705,True,2017-07-23T00:05:00Z,-5.049684,50.367439,1044,80.89,False,False,Pet Cats United Kingdom
5761,Max-Tag,3459709283,True,2017-07-17T01:03:30Z,-5.04969,50.36747,432,89.99,False,False,Pet Cats United Kingdom
5762,Max-Tag,3459709284,True,2017-07-17T01:08:37Z,-5.049753,50.367455,324,120.82,False,False,Pet Cats United Kingdom
5763,Max-Tag,3459709285,True,2017-07-17T03:14:55Z,-5.046083,50.36898,936,95.33,False,False,Pet Cats United Kingdom
5764,Max-Tag,3459709286,True,2017-07-17T03:17:57Z,-5.04537,50.368851,504,97.69,False,False,Pet Cats United Kingdom
5765,Max-Tag,3459709287,True,2017-07-17T03:20:58Z,-5.044935,50.369011,3168,69.14,False,False,Pet Cats United Kingdom
5766,Max-Tag,3459709288,True,2017-07-17T03:24:01Z,-5.044039,50.368427,2592,52.42,False,False,Pet Cats United Kingdom
5767,Max-Tag,3459709289,True,2017-07-17T03:39:11Z,-5.039269,50.367271,972,45.99,False,False,Pet Cats United Kingdom
5768,Max-Tag,3459709290,True,2017-07-17T03:42:12Z,-5.039029,50.367748,0,30.12,False,False,Pet Cats United Kingdom
5769,Max-Tag,3459709291,True,2017-07-17T04:03:25Z,-5.038681,50.367466,216,57.08,False,False,Pet Cats United Kingdom
5770,Max-Tag,3459709292,True,2017-07-17T04:06:31Z,-5.038521,50.367496,324,67.71,False,False,Pet Cats United Kingdom
